Id,Directory,MapName,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"1632","TheArcwaySuramarScenario","The Arcway - Suramar Scenario","","","","","0","0","1","5","6","0","402","-1","-1","-1","0","1","-1","0","0","0","1398800","8396381","262160"
"1637","TransportAllianceShipPhaseableMO","Transport: Alliance Ship PhaseableMO","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","262144"
"1638","TransportHordeShipPhaseableMO","Transport: Horde Ship PhaseableMO","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","262144"
"1639","TransportKvaldirShipPhaseableMO","Transport: Kvaldir Ship PhaseableMO","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","262144"
"1642","Zandalar","贊達拉","","","","","0","0","1","0","7","0","552","-1","-1","-1","0","1","-1","0","12","1602425","1436413","142622301","1040"
"1643","KulTiras","庫爾提拉斯","","","","","0","0","1","0","7","0","551","-1","-1","-1","0","1","-1","0","12","1602424","1433921","142622301","1040"
"1644","PlunderIsle","盜掠島","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","12","0","1440315","142622301","262160"
"1645","Islands","Crescent Isle (Islands Prototype)","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1444256","411057759","263728"
"1646","BlackRookSenario","玄鴉堡[事件]","","","","","0","0","1","5","6","0","404","-1","-1","-1","0","1","-1","0","14","0","1446568","142622301","262160"
"1647","VoljinsFuneralPyre","沃金葬禮火堆","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777356","3585","262144"
"1648","Helhiem2","勇氣試煉","","","","","0","0","1","2","6","0","422","-1","-1","-1","0","1","-1","0","0","0","1447924","8396381","262656"
"1649","Transport254124","交通工具：部落戰船","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","262144"
"1650","Acherus","Legion Command Ship Transport","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777267","3649","262192"
"1651","Karazahn1","重返卡拉贊","","","","","-11110.41","-2004.065","1","1","6","3457","423","-1","-1","-1","0","1","0","10","20","0","1453131","8396381","262672"
"1653","LightsHeart","星外暗界","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1467292","144711261","262144"
"1655","8DevLand","8.0 Dev Land","","","","","0","0","1","0","6","0","146","-1","-1","-1","0","1","-1","0","12","0","1492884","142622303","262168"
"1657","BladesEdgeArena2","zzOld劍刃競技場","","","","","0","0","1","0","6","0","218","-1","-1","-1","0","1","-1","0","11","0","1496187","8396381","262160"
"1658","EnvironmentLandDevOnly","Environment Art Land - Dev Only","","","","","0","0","1","0","6","0","4","-1","-1","-1","0","1","-1","0","12","0","1498241","142622303","263184"
"1661","Gnoll Revolution","[DEV] Demo Map","","","","","0","0","1","0","6","0","191","-1","-1","-1","0","1","-1","0","12","0","1506722","142622303","262160"
"1662","SuramarEndScenario","蘇拉瑪爾","","","","","0","0","1","5","6","0","0","-1","-1","1220","0","1","-1","0","0","0","1512034","15965","262192"
"1663","DungeonBlockout","地城迷陣","","","","","0","0","1","1","6","0","200","-1","-1","-1","0","1","-1","0","0","0","1510960","8396381","262144"
"1666","BrokenShoreIntro","襲擊破碎海岸","","","","","0","0","1","5","6","0","411","-1","1220","1220","0","1","-1","0","0","0","1515095","-2004861347","264208"
"1667","LegionShipVertical","Legion Ship - Vertical","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1515286","8396381","262192"
"1668","LegionShipHorizontal","Legion Ship - Horizontal","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1515295","8396381","262192"
"1669","Argus 1","阿古斯","","","","","0","0","1","0","6","0","432","-1","-1","-1","0","1","-1","0","12","1693424","1516755","10493533","262192"
"1670","BrokenshorePristine","Broken Shore (Delete)","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1516083","8396381","262192"
"1671","BrokenShorePrepatch","Broken Shore - Prepatch 7.2 (Backup)","","","","","0","0","1","0","6","0","411","-1","1220","1220","0","1","-1","0","0","1559806","1516357","8396381","262192"
"1672","bladesedgearena2b","劍刃競技場","","","","","0","0","1","4","6","3702","424","-1","-1","-1","0","1","-1","0","11","0","1517581","8396381","786448"
"1673","EyeofEternityScenario","永恆之眼 - 事件","","","","","0","0","1","5","6","0","236","-1","-1","-1","0","1","-1","0","0","0","1518035","671096413","262704"
"1675","WinterAB","Winter AB_old","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","12","0","1522385","142622301","262160"
"1676","TombofSargerasRaid","薩格拉斯之墓","","","","","0","0","1","2","6","0","427","-1","-1","1220","0","1","-1","0","12","0","1532459","-2004869539","262928"
"1677","TombofSargerasDeungeon","永夜聖殿","","","","","0","0","1","1","6","0","426","-1","-1","-1","0","1","-1","0","12","0","1536793","-2004861347","262672"
"1678","ABPhase1","AB Phase 1","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","12","0","1524817","142622301","262160"
"1679","ABPhase2","AB Phase 2","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","12","0","1524716","142622301","262160"
"1680","ABPhase3","AB Phase 3","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","12","0","1777334","142622301","262160"
"1681","ABWinter","阿拉希盆地之冬","阿拉希盆地是人類和不死族在艾澤拉斯的必爭之地。","阿拉希盆地是人類和不死族在艾澤拉斯的必爭之地。","","","0","0","1","3","6","0","425","-1","-1","-1","0","1","-1","0","13","0","1524403","142622301","786448"
"1682","ArtifactsDemonHunterOrderHallPhase","The Fel Hammer Terrain Phase","","","","","0","0","1","0","6","0","396","-1","-1","-1","0","1","-1","0","0","0","1527026","10763869","262416"
"1683","ArtifactGnomeregan","Artifact - Gnomeregan","","","","","0","0","1","5","6","0","193","-1","-1","-1","0","1","-1","0","0","0","1526661","671096413","262192"
"1684","dreadscarriftwarlockplatform","Dread Scar Rift - Warlock Scenario Platform","","","","","0","0","1","5","6","0","401","-1","-1","-1","0","1","-1","0","0","0","1530364","671096413","262832"
"1685","AITestMap8","AI Test Map 8","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","12","0","1531026","411057751","262160"
"1686","AITestMap8b","AI Test - Arathi Basin","阿拉希盆地是人類和不死族在艾澤拉斯的必爭之地。","阿拉希盆地是人類和不死族在艾澤拉斯的必爭之地。","","","0","0","1","3","6","8526","411","-1","-1","-1","0","1","-1","0","12","0","1533837","142622303","786448"
"1687","WailingCavernsPetBattle","哀嚎洞穴","","","","","0","0","1","5","0","0","143","-1","-1","-1","0","1","-1","0","0","0","1530808","7765","262184"
"1688","DeadminesPetBattle","死亡礦坑","","","","","0","0","1","5","0","0","142","-1","-1","-1","0","1","-1","0","0","0","1538471","7765","262176"
"1689","EyeofEternityMageClassMount","The Eye of Eternity - Mage Class Mount","","","","","0","0","1","5","6","0","236","-1","-1","-1","0","1","-1","0","0","0","1530966","671096413","262192"
"1690","SnakeCave","蛇窟","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","12","0","1531726","8396383","262192"
"1691","CookingImpossible","不可能的飪物","這場亂鬥地點在四風峽

不可能的飪物是10人搶旗風格的戰鬥","這場亂鬥地點在四風峽

不可能的飪物是10人搶旗風格的戰鬥","完成糯米的辣醬食譜","- 從谷地收集食材帶回去給糯米
- 先收集到10樣食材者贏
- 死亡或是昏迷會使你收集到的食材掉落","0","0","1","3","7","0","354","-1","-1","870","0","1","-1","0","0","0","1535693","142622301","786448"
"1692","PitofSaronDeathKnight","Pit of Saron - Death Knight Campaign","","","","","5592.057","2010.271","1","0","6","0","252","-1","-1","-1","0","1","-1","0","0","0","1537230","1565","262144"
"1693","MardumScenarioClientScene","Stormstout Brewery - Monk Scenario","","","","","0","0","1","5","6","0","318","-1","-1","-1","0","1","-1","0","0","0","1537717","10501725","262160"
"1694","GnomereganPetBattle","諾姆瑞根","","","","","0","0","1","5","0","0","193","-1","-1","-1","0","1","-1","0","0","0","1538553","7765","262176"
"1695","BrokenShoreBattleshipFinale","戰艦：毀滅號","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1543351","545275485","262160"
"1696","LegionCommandCenter","Legion - Command Center","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777281","3585","262152"
"1697","LegionSpiderCave","Legion - Legion Spider Cave","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777275","3585","262152"
"1698","ArtifactAcquisitionTank","Artifact - Acquisition - Tank","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1544153","679485021","262656"
"1699","LegionFelCave","Legion - Legion Fel Cave","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777328","3585","262152"
"1700","LegionFelFirenovaArea","Legion - Legion Fel Firenova Area","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777322","3585","262152"
"1701","LegionBarracks","Legion - Legion Barracks","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777316","3585","262152"
"1702","ArtifactHighmountainDualBoss","Artifact - Highmountain - Dual Boss","","","","","0","0","1","5","6","0","407","-1","-1","1220","0","1","-1","0","0","0","1548191","-1467998627","262800"
"1703","HallsofValorScenario","Halls of Valor - Scenario","","","","","0","0","1","5","6","0","415","-1","-1","-1","0","1","-1","0","0","0","1548957","671096413","262704"
"1704","LegionShipHorizontalValsharah","Legion Ship - Horizontal - Valsharah","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1550329","-2139079075","262448"
"1705","LegionShipHorizontalAzsuna","Legion Ship - Horizontal - Azsuna","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1561525","-2139079075","262448"
"1706","LegionShipHorizontalHighMountain","Legion Ship - Vertical - HighMountain","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1561487","-2139079075","262448"
"1707","LegionShipHorizontalStormheim","Legion Ship - Vertical - Stormheim","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1561550","-2139079075","262448"
"1708","StratholmePaladinClassMount","Stratholme - Paladin Class Mount","","","","","0","0","1","5","6","0","101","-1","-1","-1","0","1","-1","0","0","0","1551840","671096413","262192"
"1710","BlackRookHoldArtifactChallenge","Black Rook Hold - Artifact Challenge","","","","","0","0","1","5","6","0","404","-1","-1","-1","0","1","-1","0","0","0","1561681","671096413","262704"
"1711","SouthseaPirateShip715BoatHoliday","聯盟潛水艇(7.1.5鬥船節)","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1537","262152"
"1712","ArgusRaid","安托洛斯，燃燒王座","","","","","0","0","1","2","6","0","431","1260","-1","-1","0","1","-1","0","0","0","1569154","142614109","263728"
"1714","HallsOfValorWarriorClassMount","Halls Of Valor - Warrior Class Mount","","","","","0","0","1","5","6","0","415","-1","-1","-1","0","1","-1","0","0","0","1570457","704650845","262192"
"1715","BlackrockMountainBrawl","黑石山之戰","","","","","0","0","1","3","6","0","189","-1","-1","0","0","1","-1","0","0","0","1570599","15965","786448"
"1716","brokenshorewardentower","破碎海岸法師塔","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777304","134221313","262152"
"1717","AnimPlayground","Anim Playground","","","","","0","0","1","0","6","0","182","-1","-1","-1","0","1","-1","0","12","0","1571856","142622303","262160"
"1718","Nazjatar","納沙塔爾","","","","","0","0","1","0","7","0","571","-1","-1","-1","0","1","-1","0","12","0","1574136","142622301","263184"
"1719","warlockmountscenario","Dread Scar Rift - Warlock Mount Scenario","","","","","0","0","1","5","6","0","401","-1","-1","-1","0","1","-1","0","0","0","1573557","671096413","262192"
"1723","ColdridgeValley","寒脊山谷","","","","","0","0","1","5","6","0","4","-1","-1","0","0","1","-1","0","0","0","1576633","8404573","262160"
"1726","RaceTrackBG","[TEMP] RaceTrackBG","","","","","0","0","1","3","6","0","376","-1","-1","-1","0","1","-1","0","12","0","1579037","8404575","786448"
"1728","HallsofValorHunterScenario","英靈殿","","","","","0","0","1","5","6","0","415","0","-1","-1","0","1","-1","0","0","0","1579362","15965","262144"
"1729","EyeofEternityMageClassMountShort","The Eye of Eternity - Mage Class Mount (Shorter Version)","","","","","0","0","1","5","6","0","236","-1","-1","-1","0","1","-1","0","0","0","1579593","671096413","262192"
"1730","ShrineofAvianaDefenseScenario","Shrine of Aviana Defense - Scenario","","","","","0","0","1","5","6","0","3","-1","-1","1","0","1","-1","0","0","0","1583240","536878685","262192"
"1731","DruidMountFinaleScenario","Druid Mount Finale - Scenario","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1583279","671096413","262192"
"1732","FelwingLedgeDemonHunterClassMount","魔翼岩臺 - 惡魔獵人職業坐騎","","","","","0","0","1","5","6","0","396","-1","-1","-1","0","1","-1","0","0","0","1584314","-1467998627","262192"
"1733","AzerothsWarningScenario","艾澤拉斯的警告事件","","","","","0","0","1","5","6","0","4","-1","-1","-1","0","1","-1","0","12","0","1585040","142622301","262160"
"1734","ThroneoftheFourWindsShamanClassMounts","四風王座 - 薩滿職業坐騎","","","","","0","0","1","5","6","0","271","-1","-1","-1","0","1","-1","0","0","0","1585873","679485021","262704"
"1735","DKMountScenario","冰凍荒原","","","","","0","0","1","5","6","0","216","-1","-1","-1","0","1","-1","0","0","0","1586010","15965","262144"
"1736","RubySanctumDKMountScenario","晶紅聖所","","","","","0","0","1","5","6","0","254","-1","-1","-1","0","1","-1","0","0","0","1586117","15965","262144"
"1737","AkazamarakHatScenario","Pocket Dimension Akazamzaraks Hat Scenario","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1586908","671096413","262192"
"1738","LostGlacierDKMountScenario","失落冰川","","","","","0","0","1","5","6","0","216","-1","-1","-1","0","1","-1","0","0","0","1590424","15965","262144"
"1739","AITestMapABDebug","AI Test Map - Arathi Basin - Debug Version","阿拉希盆地是人類和不死族在艾澤拉斯的必爭之地。","阿拉希盆地是人類和不死族在艾澤拉斯的必爭之地。","","","0","0","1","5","6","8526","183","-1","-1","-1","0","1","-1","0","12","0","1593818","142622303","262160"
"1740","AITestMapWSGDebug","AI Test - Warsong Gulch","這座名為戰歌峽谷的谷地，是梣谷森林與貧瘠之地的邊界。聯盟和部落在此處的大小衝突不斷。","這座名為戰歌峽谷的谷地，是梣谷森林與貧瘠之地的邊界。聯盟和部落在此處的大小衝突不斷。","奪取敵方旗幟","- 保護我方旗幟
- 搶奪敵方旗幟
- 搶旗較快的團隊獲勝","0","0","1","3","6","8526","122","-1","-1","-1","0","1","-1","0","12","0","1593733","142622303","786448"
"1741","ExodarDalaran","梵迪卡爾","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777298","3585","262152"
"1744","MogWeek","時尚大考驗","","","","","0","0","1","5","6","0","224","-1","-1","-1","0","1","-1","0","0","0","1601575","7773","262194"
"1746","ArcatrazScenario","風暴要塞：亞克崔茲","","","","","0","0","1","5","6","0","206","-1","-1","-1","0","1","-1","0","0","0","1603401","15965","262144"
"1747","animationplayground","動畫遊樂場","","","","","0","0","1","0","6","0","270","-1","-1","-1","0","1","-1","0","0","0","1603713","9453151","262192"
"1749","WarfrontBarrens","戰爭前線 - 貧瘠之地","","","","","0","0","1","0","7","0","3","-1","-1","1","0","1","-1","0","12","0","1608197","142622303","262160"
"1750","Azuremyst Isle (7.3 Intro)","藍謎島","","","","","0","0","1","0","6","0","198","-1","-1","530","0","1","-1","0","0","0","1610885","-2147475875","262176"
