Id,Name,ChrCustomizationOptionId,ChrCustomizationReqId,OrderIndex,UiOrderIndex,Flags,SwatchColor0,SwatchColor1
"6970","","615","146","0","0","0","16749568","0"
"6971","","615","142","1","1","0","0","0"
"6976","","618","146","0","0","0","8516095","0"
"6977","","618","142","1","1","0","0","0"
"6978","","619","146","0","0","0","8516095","0"
"6979","","619","142","1","1","0","0","0"
"7042","","622","146","0","3","0","-2385408","0"
"7043","","622","146","1","5","0","-8003792","0"
"7044","","622","146","2","1","0","-56320","0"
"7045","","622","146","3","7","0","-4365825","0"
"7046","","622","146","4","6","0","-15550209","0"
"7047","","622","146","5","2","0","11944451","0"
"7048","","622","146","6","4","0","-136373","0"
"7049","","622","146","7","55","8","-14540254","-2385408"
"7050","","622","146","8","56","8","-14540254","8773424"
"7051","","622","146","9","53","8","16720896","-14540254"
"7052","","622","146","10","50","0","-5655879","0"
"7053","","622","146","11","24","0","9531912","0"
"7054","","622","146","12","25","0","-7245304","0"
"7055","","622","146","13","22","0","9916173","0"
"7056","","622","146","14","33","0","4625573","0"
"7057","","622","146","15","32","0","-12151643","0"
"7058","","622","146","16","30","0","-10250623","0"
"7059","","622","146","17","20","0","-6808790","0"
"7060","","622","146","18","29","0","-10250623","0"
"7061","","622","146","19","26","0","-8679065","0"
"7062","","622","146","20","27","0","-10319279","0"
"7063","","622","146","21","34","0","8137082","0"
"7064","","622","146","22","28","0","-10319279","0"
"7065","","622","146","23","23","0","-6861043","0"
"7066","","622","146","24","21","0","9968426","0"
"7067","","622","146","25","31","0","-10250623","0"
"7068","","622","146","26","51","8","-8679065","4625573"
"7069","","622","146","27","52","8","-12151643","9916173"
"7070","","622","146","28","57","8","-14540254","-10250623"
"7071","","622","146","29","54","8","9531912","-14540254"
"7072","","622","142","30","70","0","0","0"
"7073","","623","146","0","3","0","-2385408","0"
"7074","","623","146","1","5","0","-8003792","0"
"7075","","623","146","2","1","0","-56320","0"
"7076","","623","146","3","7","0","-4365825","0"
"7077","","623","146","4","6","0","-15550209","0"
"7078","","623","146","5","2","0","11944451","0"
"7079","","623","146","6","4","0","-136373","0"
"7080","","623","146","7","55","8","-14540254","-2385408"
"7081","","623","146","8","56","8","-14540254","-8003792"
"7082","","623","146","9","53","8","-56320","-14540254"
"7083","","623","146","10","50","0","-5655879","0"
"7084","","623","146","11","24","0","9531912","0"
"7085","","623","146","12","25","0","-7245304","0"
"7086","","623","146","13","22","0","9916173","0"
"7087","","623","146","14","33","0","4625573","0"
"7088","","623","146","15","32","0","-12151643","0"
"7089","","623","146","16","30","0","-10250623","0"
"7090","","623","146","17","20","0","-6808790","0"
"7091","","623","146","18","29","0","-10250623","0"
"7092","","623","146","19","26","0","-8679065","0"
"7093","","623","146","20","27","0","-10319279","0"
"7094","","623","146","21","34","0","-8640134","0"
"7095","","623","146","22","28","0","-10319279","0"
"7096","","623","146","23","23","0","-6861043","0"
"7097","","623","146","24","21","0","9968426","0"
"7098","","623","146","25","31","0","-10250623","0"
"7099","","623","146","26","51","8","-8679065","-12151643"
"7100","","623","146","27","52","8","-12151643","-6861043"
"7101","","623","146","28","57","8","-14540254","-10250623"
"7102","","623","146","29","54","8","-7245304","-14540254"
"7103","","623","142","30","70","0","0","0"
"7111","","38","141","14","1","0","-3919616","0"
"7112","","38","141","15","6","0","-10600679","0"
"7113","","38","141","16","9","0","-1859022","0"
"7114","","38","141","17","24","0","-14729344","0"
"7115","","38","141","18","23","0","-10257869","0"
"7116","","38","141","19","30","0","-1","0"
"7117","","38","141","20","10","0","-1320054","0"
"7118","","33","141","14","2","0","12857600","0"
"7119","","33","141","15","7","0","6176537","0"
"7120","","33","141","16","19","0","14918194","0"
"7121","","33","141","17","24","0","2047872","0"
"7122","","33","141","18","23","0","6519347","0"
"7123","","33","141","19","30","0","16777215","0"
"7124","","33","141","20","20","0","15457162","0"
"7125","狂战士","32","141","19","19","0","0","0"
"7126","前秃马尾","32","141","20","20","0","0","0"
"7127","侧辫","32","141","21","21","0","0","0"
"7128","头带","37","141","21","21","0","0","0"
"7129","发结","37","141","22","22","0","0","0"
"7130","死亡莫霍克","37","141","23","23","0","0","0"
"7131","女武神","37","141","24","24","0","0","0"
"7134","","35","141","19","9","0","11566161","0"
"7135","","35","141","20","11","0","4990496","0"
"7137","","35","141","21","12","0","4138275","0"
"7141","","30","141","27","7","0","11368276","0"
"7142","","30","141","28","11","0","6961970","0"
"7143","","30","141","29","12","0","4664874","0"
"7144","","624","148","0","0","0","0","0"
"7145","黑色","624","147","1","1","0","3938657","0"
"7146","紫罗兰","624","147","2","2","0","8728172","0"
"7147","紫色","624","147","3","3","0","4073372","0"
"7148","蓝色","624","147","4","4","0","3900310","0"
"7149","白色","624","147","5","5","0","12436159","0"
"7150","","625","148","0","0","0","0","0"
"7151","黑色","625","147","1","1","0","3938657","0"
"7152","紫罗兰","625","147","2","2","0","8728172","0"
"7153","紫色","625","147","3","3","0","4073372","0"
"7154","蓝色","625","147","4","4","0","3900310","0"
"7155","白色","625","147","5","5","0","12436159","0"
"7156","","626","148","0","0","0","0","0"
"7157","灰色","626","147","1","1","0","2307425","0"
"7158","黑色","626","147","2","2","0","2320491","0"
"7159","棕色","626","147","3","3","0","6694943","0"
"7160","褐色","626","147","4","4","0","9862197","0"
"7161","白色","626","147","5","5","0","4087373","0"
"7162","","627","148","0","0","0","0","0"
"7163","灰色","627","147","1","1","0","2307425","0"
"7164","黑色","627","147","2","2","0","2320491","0"
"7165","棕色","627","147","3","3","0","6694943","0"
"7166","褐色","627","147","4","4","0","9862197","0"
"7167","白色","627","147","5","5","0","4087373","0"
"7168","","629","148","0","0","0","0","0"
"7169","灰色","629","147","1","1","0","7637647","0"
"7170","黑色","629","147","2","2","0","3160636","0"
"7171","棕色","629","147","3","3","0","8875092","0"
"7172","白色","629","147","4","4","0","9937069","0"
"7173","褐色","629","147","5","5","0","5389312","0"
"7174","","628","148","0","0","0","0","0"
"7175","灰色","628","147","1","1","0","7637647","0"
"7176","黑色","628","147","2","2","0","3160636","0"
"7177","棕色","628","147","3","3","0","8875092","0"
"7178","白色","628","147","4","4","0","9937069","0"
"7179","褐色","628","147","5","5","0","5389312","0"
"7186","金手镯","631","141","1","1","0","0","0"
"7187","银手镯","631","141","2","2","0","0","0"
"7188","金丝带","631","141","3","3","0","0","0"
"7189","银丝带","631","141","4","4","0","0","0"
"7190","金手链","631","141","5","5","0","0","0"
"7191","银手链","631","141","6","6","0","0","0"
"7192","无","631","141","0","0","0","0","0"
"7193","","618","12","2","2","0","0","0"
"7194","","619","12","2","2","0","0","0"
"7195","","618","10","3","1000","0","0","0"
"7196","","619","10","3","1000","0","0","0"
"7197","","463","10","25","1000","0","0","0"
"7198","","464","10","25","1000","0","0","0"
"7199","","463","12","26","92","0","0","0"
"7200","","463","12","27","93","0","0","0"
"7201","","632","148","0","0","0","0","0"
"7202","海狮","632","147","1","1","0","0","0"
"7203","逆戟鲸","632","307","2","2","0","0","0"
"7204","海豚","632","306","3","3","0","0","0"
"7205","跃潮者","632","308","4","4","0","0","0"
"7206","","633","148","0","0","0","0","0"
"7207","海狮","633","147","1","1","0","0","0"
"7210","逆戟鲸","633","307","2","2","0","0","0"
"7211","海豚","633","306","3","3","0","0","0"
"7212","跃潮者","633","308","4","4","0","0","0"
"7213","","634","148","0","0","0","0","0"
"7214","海狮","634","147","1","1","0","0","0"
"7215","逆戟鲸","634","307","2","2","0","0","0"
"7216","海豚","634","306","3","3","0","0","0"
"7217","跃潮者","634","308","4","4","0","0","0"
"7218","","635","148","0","0","0","0","0"
"7219","海狮","635","147","1","1","0","0","0"
"7220","逆戟鲸","635","307","2","2","0","0","0"
"7221","海豚","635","306","3","3","0","0","0"
"7222","跃潮者","635","308","4","4","0","0","0"
"7223","","636","148","0","0","0","0","0"
"7224","雄鹿","636","147","1","1","0","0","0"
"7225","猎豹","636","309","2","2","0","0","0"
"7226","母鹿","636","310","3","3","0","0","0"
"7227","","637","148","0","0","0","0","0"
"7228","雄鹿","637","147","1","1","0","0","0"
"7229","猎豹","637","309","2","2","0","0","0"
"7230","","638","148","0","0","0","0","0"
"7231","雄鹿","638","147","1","1","0","0","0"
"7232","猎豹","638","309","2","2","0","0","0"
"7233","母鹿","638","310","3","3","0","0","0"
"7234","","639","148","0","0","0","0","0"
"7235","雄鹿","639","147","1","1","0","0","0"
"7236","猎豹","639","309","2","2","0","0","0"
"7237","母鹿","639","310","3","3","0","0","0"
"7238","","640","148","0","0","0","0","0"
"7239","风暴乌鸦","640","147","1","1","0","0","0"
"7240","警戒猫头鹰","640","311","2","2","0","0","0"
"7241","谦卑飞鸟","640","312","3","3","0","0","0"
"7242","月翼猫头鹰","640","331","4","4","0","0","0"
"7243","","641","148","0","0","0","0","0"
"7244","风暴乌鸦","641","147","1","1","0","0","0"
"7245","警戒猫头鹰","641","311","2","2","0","0","0"
"7246","谦卑飞鸟","641","312","3","3","0","0","0"
"7247","月翼猫头鹰","641","331","4","4","0","0","0"
"7248","","642","148","0","0","0","0","0"
"7249","风暴乌鸦","642","147","1","1","0","0","0"
"7250","警戒猫头鹰","642","311","2","2","0","0","0"
"7251","谦卑飞鸟","642","312","3","3","0","0","0"
"7252","月翼猫头鹰","642","331","4","4","0","0","0"
"7253","","643","148","0","0","0","0","0"
"7254","风暴乌鸦","643","147","1","1","0","0","0"
"7255","警戒猫头鹰","643","311","2","2","0","0","0"
"7256","谦卑飞鸟","643","312","3","3","0","0","0"
"7257","月翼猫头鹰","643","331","4","4","0","0","0"
"7274","","646","146","0","6","0","9329035","0"
"7275","","646","146","1","1","0","11166263","0"
"7276","","646","146","2","4","0","6067052","0"
"7277","","646","146","3","2","0","13017935","0"
"7278","","646","146","4","5","0","6990520","0"
"7279","","646","146","5","7","0","9673885","0"
"7280","","646","146","6","3","0","12107641","0"
"7281","","646","142","7","100","0","0","0"
"7282","","647","146","0","6","0","9329035","0"
"7283","","647","146","1","1","0","11166263","0"
"7284","","647","146","2","4","0","6067052","0"
"7285","","647","146","3","2","0","13017935","0"
"7286","","647","146","4","5","0","6990520","0"
"7287","","647","146","5","7","0","9673885","0"
"7288","","647","146","6","3","0","12107641","0"
"7289","","647","142","7","100","0","0","0"
"7290","","647","10","8","101","0","0","0"
"7291","","646","10","8","101","0","0","0"
"7300","无","649","141","0","0","0","0","0"
"7301","耳圈","649","141","1","1","0","0","0"
"7302","双耳圈","649","141","2","2","0","0","0"
"7303","獠牙","649","141","3","3","0","0","0"
"7304","羽毛","649","141","4","4","0","0","0"
"7309","无","651","141","0","0","0","0","0"
"7310","宝石","651","141","1","1","0","0","0"
"7311","图腾","651","141","2","2","0","0","0"
"7312","獠牙","651","141","3","3","0","0","0"
"7316","无","653","141","0","0","0","0","0"
"7317","獠牙","653","141","1","1","0","0","0"
"7318","图腾","653","141","2","2","0","0","0"
"7322","无","655","141","0","0","0","0","0"
"7323","羽毛","655","141","1","1","0","0","0"
"7324","双辫","655","141","2","2","0","0","0"
"7328","无","657","141","0","0","0","0","0"
"7329","羽毛","657","141","1","1","0","0","0"
"7330","双辫","657","141","2","2","0","0","0"
"7334","无","659","141","0","0","0","0","0"
"7335","左","659","141","1","1","0","0","0"
"7336","右","659","141","2","2","0","0","0"
"7343","无","661","141","0","0","0","0","0"
"7344","小环","661","141","1","1","0","0","0"
"7345","开环","661","141","2","3","0","0","0"
"7346","珠环","661","141","3","4","0","0","0"
"7347","大环","661","141","4","2","0","0","0"
"7349","无","663","141","0","0","0","0","0"
"7350","科多兽","663","141","1","1","0","0","0"
"7351","雄鹰","663","141","2","3","0","0","0"
"7352","水獭","663","141","3","2","0","0","0"
"7353","无","662","141","0","0","0","0","0"
"7354","科多兽","662","141","1","1","0","0","0"
"7355","雄鹰","662","141","2","3","0","0","0"
"7356","水獭","662","141","3","2","0","0","0"
"7369","无","666","141","0","0","0","0","0"
"7370","科多兽","666","141","1","1","0","0","0"
"7371","水獭","666","141","2","2","0","0","0"
"7372","雄鹰","666","141","3","3","0","0","0"
"7373","无","667","141","0","0","0","0","0"
"7374","科多兽","667","141","1","1","0","0","0"
"7375","水獭","667","141","2","2","0","0","0"
"7376","雄鹰","667","141","3","3","0","0","0"
"7377","","668","141","0","0","0","4022131","0"
"7378","","668","141","1","1","0","8263955","0"
"7379","","668","141","2","2","0","1270349","0"
"7380","","668","141","3","50","0","8263955","4022131"
"7381","","668","141","4","4","0","3971988","0"
"7382","","668","141","5","5","0","13668406","0"
"7383","","669","141","0","0","0","4022131","0"
"7384","","669","141","1","1","0","8263955","0"
"7385","","669","141","2","2","0","1270349","0"
"7386","","669","141","3","50","0","8263955","4022131"
"7387","","669","141","4","4","0","3971988","0"
"7388","","669","141","5","5","0","13668406","0"
"7389","曲角","71","141","16","16","0","0","0"
"7390","扭曲","71","141","17","17","0","0","0"
"7391","弯角","71","141","18","18","0","0","0"
"7392","钩角","71","141","19","19","0","0","0"
"7393","曲角","77","141","18","18","0","0","0"
"7394","山羊角","77","141","19","19","0","0","0"
"7395","大长角","77","141","20","20","0","0","0"
"7396","钩角","77","141","21","21","0","0","0"
"7397","公牛角","77","141","22","22","0","0","0"
"7398","背辫","79","141","5","5","0","0","0"
"7399","披肩","79","141","6","6","0","0","0"
"7400","左辫","79","141","7","7","0","0","0"
"7401","左花辫","79","141","8","8","0","0","0"
"7402","右辫","79","141","9","9","0","0","0"
"7403","右花辫","79","141","10","10","0","0","0"
"7404","图腾","79","141","11","11","0","0","0"
"7405","羽辫","79","141","12","12","0","0","0"
"7406","水仙","79","141","13","13","0","0","0"
"7407","仪式","79","141","14","14","0","0","0"
"7408","鬃发","671","141","0","0","0","0","0"
"7409","双辫","671","141","1","1","0","0","0"
"7410","络腮胡","671","141","2","2","0","0","0"
"7411","边胡","671","141","3","3","0","0","0"
"7412","绑带辫","671","141","4","4","0","0","0"
"7413","环辫","671","141","5","5","0","0","0"
"7414","羽辫","671","141","6","6","0","0","0"
"7415","图腾辫","671","141","7","7","0","0","0"
"7416","披肩","671","141","8","8","0","0","0"
"7417","仪式","671","141","9","9","0","0","0"
"7418","珠子","671","141","10","10","0","0","0"
