Id,Directory,MapName,Field_9_0_1_33978_002,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"1616","Faronaar","法罗纳尔","Faronaar","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1374093","142622301","134480528"
"1617","DeathKnightCampaign-Undercity","死亡骑士战役 - 幽暗城","Death Knight Campaign - Undercity","","","","","0","0","1","5","6","0","376","-1","-1","0","0","1","-1","0","0","0","1375793","8396381","134479888"
"1618","DeathKnightCampaign-ScarletMonastery","死亡骑士战役 - 血色修道院","Death Knight Campaign - Scarlet Monastery","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1375889","8396381","134479888"
"1620","ArtifactStormwind","神器 - 暴风城","Artifact - Stormwind","","","","","0","0","1","5","6","0","4","-1","-1","0","0","1","-1","0","0","0","1377489","679493213","134479888"
"1621","BlackTemple-Legion","黑暗神殿 - 军团","Black Temple - Legion","","","","","0","0","1","5","6","0","215","-1","-1","-1","0","1","-1","0","0","0","1378055","8396381","134479872"
"1622","IllidanTemp","泰洛古斯裂隙场景战役","Telogrus Rift Scenario","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1381605","142614109","134479888"
"1623","MageCampaign-TheOculus","法师战役 - 魔环","Mage Campaign - The Oculus","","","","","0","0","1","5","6","0","227","-1","-1","-1","0","1","-1","0","0","0","1383393","8404573","134479888"
"1624","BattleofExodar","埃索达之战","Battle of Exodar","","","","","0","0","1","5","6","0","3","-1","-1","-1","0","1","-1","0","0","0","1383625","134225501","134479920"
"1625","TrialoftheSerpent","青龙的试炼","Trial of the Serpent","","","","","0","0","1","5","6","0","311","-1","-1","-1","0","1","-1","0","0","0","1387170","679493213","134479872"
"1626","TheCollapseSuramarScenario","崩塌 - 苏拉玛场景战役","The Collapse - Suramar Scenario","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","11","0","1389386","142614109","134479888"
"1627","FelHammerDHScenario","邪能之槌号恶魔猎手场景战役","Fel Hammer DH Scenario","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","2449146","3585","134479880"
"1628","Transport251513","传送：联盟战舰","Transport: Alliance Battleship","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1629","NetherlightTemplePrison","虚空之光神殿","Netherlight Temple","","","","","0","0","1","5","6","0","406","-1","-1","-1","0","1","-1","0","0","0","1394350","679480925","134479872"
"1630","TolBarad1","托尔巴拉德","Tol Barad","","","","","0","0","1","5","6","0","265","-1","-1","-1","0","1","-1","0","0","0","1395634","9821","134479872"
"1632","TheArcwaySuramarScenario","魔法回廊 - 苏拉玛场景战役","The Arcway - Suramar Scenario","","","","","0","0","1","5","6","0","402","-1","-1","-1","0","1","-1","0","0","0","1398800","8396381","134479888"
"1637","TransportAllianceShipPhaseableMO","Transport: Alliance Ship PhaseableMO","Transport: Alliance Ship PhaseableMO","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1638","TransportHordeShipPhaseableMO","Transport: Horde Ship PhaseableMO","Transport: Horde Ship PhaseableMO","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1639","TransportKvaldirShipPhaseableMO","Transport: Kvaldir Ship PhaseableMO","Transport: Kvaldir Ship PhaseableMO","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1642","Zandalar","赞达拉","Zandalar","","","","","0","0","1","0","7","0","552","-1","-1","-1","0","1","-1","0","12","1602425","1436413","159399517","134218768"
"1643","KulTiras","库尔提拉斯","Kul Tiras","","","","","0","0","1","0","7","0","551","-1","-1","-1","0","1","-1","0","12","1602424","1433921","159399517","134218768"
"1644","PlunderIsle","劫掠岛","Plunder Isle","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","12","0","1440315","142622301","134479888"
"1645","Islands","Crescent Isle (Islands Prototype)","Crescent Isle (Islands Prototype)","","","","","0","0","1","5","7","0","434","-1","-1","-1","0","1","-1","0","12","0","1444256","411057759","134481456"
"1646","BlackRookSenario","黑鸦堡垒","Black Rook Hold [Scenario]","","","","","0","0","1","5","6","0","404","-1","-1","-1","0","1","-1","0","14","0","1446568","142622301","134479888"
"1647","VoljinsFuneralPyre","沃金的火葬柴堆","Vol'jin's Funeral Pyre","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777356","3585","134479872"
"1648","Helhiem2","勇气试炼","Trial of Valor","","","","","0","0","1","2","6","0","422","-1","-1","-1","0","1","-1","0","0","0","1447924","8396381","134480384"
"1649","Transport254124","传送：部落战舰","Transport: Horde Battleship","","","","","0","0","3","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479872"
"1650","Acherus","军团指挥舰传送","Legion Command Ship Transport","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777267","3649","134479920"
"1651","Karazahn1","重返卡拉赞","Return to Karazhan","","","","","-11110.41","-2004.065","1","1","6","3457","423","-1","-1","-1","0","1","0","10","20","0","1453131","8396381","134480400"
"1653","LightsHeart","黑暗虚空","Great Dark Beyond","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1467292","144711261","134479872"
"1655","8DevLand","8.0 Dev Land","8.0 Dev Land","","","","","0","0","1","0","6","0","146","-1","-1","-1","0","1","-1","0","12","0","1492884","142622303","134479896"
"1657","BladesEdgeArena2","刀锋山竞技场","zzOldBlade's Edge Arena","","","","","0","0","1","0","6","0","218","-1","-1","-1","0","1","-1","0","11","0","1496187","8396381","134479888"
"1658","EnvironmentLandDevOnly","Environment Art Land - Dev Only","Environment Art Land - Dev Only","","","","","0","0","1","0","6","0","4","-1","-1","-1","0","1","-1","0","12","0","1498241","142622303","134480912"
"1661","Gnoll Revolution","[DEV] Demo Map","[DEV] Demo Map","","","","","0","0","1","0","6","0","191","-1","-1","-1","0","1","-1","0","12","0","1506722","142622303","134479888"
"1662","SuramarEndScenario","苏拉玛","Suramar","","","","","0","0","1","5","6","0","0","-1","-1","1220","0","1","-1","0","0","0","1512034","15965","134479920"
"1663","DungeonBlockout","地下城封锁线","Dungeon Blockout","","","","","0","0","1","1","6","0","200","-1","-1","-1","0","1","-1","0","0","0","1510960","8396383","134479872"
"1666","BrokenShoreIntro","突袭破碎海滩","The Assault on Broken Shore","","","","","0","0","1","5","6","0","411","-1","1220","1220","0","1","-1","0","0","0","1515095","-2004861347","134481936"
"1667","LegionShipVertical","Legion Ship - Vertical","Legion Ship - Vertical","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1515286","8396381","134479920"
"1668","LegionShipHorizontal","Legion Ship - Horizontal","Legion Ship - Horizontal","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1515295","8396381","134479920"
"1669","Argus 1","阿古斯","Argus","","","","","0","0","1","0","6","0","432","-1","-1","-1","0","1","-1","0","12","1693424","1516755","10493533","134479920"
"1670","BrokenshorePristine","破碎海滩","Broken Shore (Delete)","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1516083","8396381","134479920"
"1671","BrokenShorePrepatch","Broken Shore - Prepatch 7.2 (Backup)","Broken Shore - Prepatch 7.2 (Backup)","","","","","0","0","1","0","6","0","411","-1","1220","1220","0","1","-1","0","0","1559806","1516357","8396381","134479920"
"1672","bladesedgearena2b","刀锋山竞技场","Blade's Edge Arena","","","","","0","0","1","4","6","3702","424","-1","-1","-1","0","1","-1","0","11","0","1517581","8396381","135004176"
"1673","EyeofEternityScenario","The Eye of Eternity - Scenario","The Eye of Eternity - Scenario","","","","","0","0","1","5","6","0","236","-1","-1","-1","0","1","-1","0","0","0","1518035","671096413","134480432"
"1675","WinterAB","Winter AB_old","Winter AB_old","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","12","0","1522385","142622301","134479888"
"1676","TombofSargerasRaid","萨格拉斯之墓","Tomb of Sargeras","","","","","0","0","1","2","6","0","427","-1","-1","1220","0","1","-1","0","12","0","1532459","-2004869539","134480656"
"1677","TombofSargerasDeungeon","永夜大教堂","Cathedral of Eternal Night","","","","","0","0","1","1","6","0","426","-1","-1","-1","0","1","-1","0","12","0","1536793","-2004861347","134480400"
"1678","ABPhase1","AB Phase 1","AB Phase 1","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","12","0","1524817","142622301","134479888"
"1679","ABPhase2","AB Phase 2","AB Phase 2","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","12","0","1524716","142622301","134479888"
"1680","ABPhase3","AB Phase 3","AB Phase 3","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","12","0","1777334","142622301","134479888"
"1681","ABWinter","阿拉希盆地之冬","Arathi Basin Winter","阿拉希盆地是人类与被遗忘者在艾泽拉斯的主战场之一。","阿拉希盆地是人类与被遗忘者在艾泽拉斯的主战场之一。","","","0","0","1","3","6","0","425","-1","-1","-1","0","1","-1","0","13","0","1524403","142622301","135004176"
"1682","ArtifactsDemonHunterOrderHallPhase","The Fel Hammer Terrain Phase","The Fel Hammer Terrain Phase","","","","","0","0","1","0","6","0","396","-1","-1","-1","0","1","-1","0","0","0","1527026","10763869","134480144"
"1683","ArtifactGnomeregan","Artifact - Gnomeregan","Artifact - Gnomeregan","","","","","0","0","1","5","6","0","193","-1","-1","-1","0","1","-1","0","0","0","1526661","671096413","134479920"
"1684","dreadscarriftwarlockplatform","Dread Scar Rift - Warlock Scenario Platform","Dread Scar Rift - Warlock Scenario Platform","","","","","0","0","1","5","6","0","401","-1","-1","-1","0","1","-1","0","0","0","1530364","671096413","134480560"
"1685","AITestMap8","AI Test Map 8","AI Test Map 8","","","","","0","0","1","0","6","0","411","-1","-1","-1","0","1","-1","0","12","0","1531026","411057751","134479888"
"1686","AITestMap8b","AI Test - Arathi Basin","AI Test - Arathi Basin","阿拉希盆地是人类与被遗忘者在艾泽拉斯的主战场之一。","阿拉希盆地是人类与被遗忘者在艾泽拉斯的主战场之一。","","","0","0","1","3","6","8526","411","-1","-1","-1","0","1","-1","0","12","0","1533837","142622303","135004176"
"1687","WailingCavernsPetBattle","哀嚎洞穴","Wailing Caverns","","","","","0","0","1","5","0","0","143","-1","-1","-1","0","1","-1","0","0","0","1530808","7765","134479912"
"1688","DeadminesPetBattle","死亡矿井","Deadmines","","","","","0","0","1","5","0","0","142","-1","-1","-1","0","1","-1","0","0","0","1538471","7765","134479904"
"1689","EyeofEternityMageClassMount","The Eye of Eternity - Mage Class Mount","The Eye of Eternity - Mage Class Mount","","","","","0","0","1","5","6","0","236","-1","-1","-1","0","1","-1","0","0","0","1530966","671096413","134479920"
"1690","SnakeCave","毒蛇洞窟","Snake Cave","","","","","0","0","1","0","6","0","0","-1","-1","-1","0","1","-1","0","12","0","1531726","8396383","134479920"
"1691","CookingImpossible","碟中碟","Cooking: Impossible","该乱斗位于四风谷。

碟中碟是10人夺旗战斗。","该乱斗位于四风谷。

碟中碟是10人夺旗战斗。","完成诺米的辣酱食谱","- 从谷地收集原料并交给诺米
- 首先收集到10个原料的一方获胜
- 死亡或昏迷会使你的原料掉落","0","0","1","3","7","0","354","-1","-1","870","0","1","-1","0","0","0","1535693","142622301","135004176"
"1692","PitofSaronDeathKnight","Pit of Saron - Death Knight Campaign","Pit of Saron - Death Knight Campaign","","","","","5592.057","2010.271","1","0","6","0","252","-1","-1","-1","0","1","-1","0","0","0","1537230","1565","134479872"
"1693","MardumScenarioClientScene","Stormstout Brewery - Monk Scenario","Stormstout Brewery - Monk Scenario","","","","","0","0","1","5","6","0","318","-1","-1","-1","0","1","-1","0","0","0","1537717","10501725","134479888"
"1694","GnomereganPetBattle","诺莫瑞根","Gnomeregan","","","","","0","0","1","5","0","0","193","-1","-1","-1","0","1","-1","0","0","0","1538553","7765","134479904"
"1695","BrokenShoreBattleshipFinale","战舰：毁灭号","Battleship: Ruin","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1543351","545275485","134479888"
"1696","LegionCommandCenter","Legion - Command Center","Legion - Command Center","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777281","3585","134479880"
"1697","LegionSpiderCave","Legion - Legion Spider Cave","Legion - Legion Spider Cave","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777275","3585","134479880"
"1698","ArtifactAcquisitionTank","Artifact - Acquisition - Tank","Artifact - Acquisition - Tank","","","","","0","0","1","5","6","0","411","-1","-1","-1","0","1","-1","0","0","0","1544153","679485021","134480384"
"1699","LegionFelCave","Legion - Legion Fel Cave","Legion - Legion Fel Cave","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777328","3585","134479880"
"1700","LegionFelFirenovaArea","Legion - Legion Fel Firenova Area","Legion - Legion Fel Firenova Area","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777322","3585","134479880"
"1701","LegionBarracks","Legion - Legion Barracks","Legion - Legion Barracks","","","","","0","0","4","0","6","0","0","-1","-1","-1","0","1","-1","0","0","0","1777316","3585","134479880"
"1702","ArtifactHighmountainDualBoss","Artifact - Highmountain - Dual Boss","Artifact - Highmountain - Dual Boss","","","","","0","0","1","5","6","0","407","-1","-1","1220","0","1","-1","0","0","0","1548191","-1467998627","134480528"
"1703","HallsofValorScenario","Halls of Valor - Scenario","Halls of Valor - Scenario","","","","","0","0","1","5","6","0","415","-1","-1","-1","0","1","-1","0","0","0","1548957","671096413","134480432"
"1704","LegionShipHorizontalValsharah","Legion Ship - Horizontal - Valsharah","Legion Ship - Horizontal - Valsharah","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1550329","-2139079075","134480176"
"1705","LegionShipHorizontalAzsuna","Legion Ship - Horizontal - Azsuna","Legion Ship - Horizontal - Azsuna","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1561525","-2139079075","134480176"
"1706","LegionShipHorizontalHighMountain","Legion Ship - Vertical - HighMountain","Legion Ship - Vertical - HighMountain","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1561487","-2139079075","134480176"
"1707","LegionShipHorizontalStormheim","Legion Ship - Vertical - Stormheim","Legion Ship - Vertical - Stormheim","","","","","0","0","1","5","6","0","411","-1","-1","1220","0","1","-1","0","0","0","1561550","-2139079075","134480176"
"1708","StratholmePaladinClassMount","Stratholme - Paladin Class Mount","Stratholme - Paladin Class Mount","","","","","0","0","1","5","6","0","101","-1","-1","-1","0","1","-1","0","0","0","1551840","671096413","134479920"
"1710","BlackRookHoldArtifactChallenge","Black Rook Hold - Artifact Challenge","Black Rook Hold - Artifact Challenge","","","","","0","0","1","5","6","0","404","-1","-1","-1","0","1","-1","0","0","0","1561681","671096413","134480432"
"1711","SouthseaPirateShip715BoatHoliday","联盟潜水艇","Alliance Submarine (7.1.5 Boat Holiday)","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1537","134479880"
"1712","ArgusRaid","安托鲁斯，燃烧王座","Antorus, the Burning Throne","","","","","0","0","1","2","6","0","431","1260","-1","-1","0","1","-1","0","0","0","1569154","142614109","134481456"
