Id,Name,PlayerConditionId,VisibleTrackingQuestId,QuestFeedbackEffectId,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestId
"2993","锯齿巨鲨","0","51877","89","0","30","-30","0","0"
"2994","小宝箱","0","51878","88","0","0","0","0","0"
"2995","逐浪者坦图洛斯","0","51879","89","0","30","-30","0","0"
"2996","轻巧的梅森","0","51880","89","0","30","-30","0","0"
"2997","小宝箱","0","51882","88","0","0","0","0","0"
"2998","小宝箱","0","51885","88","0","0","0","0","0"
"2999","平库肖恩","0","51959","89","0","0","0","0","0"
"3000","小宝箱","0","51896","88","0","0","0","0","0"
"3001","小宝箱","0","51899","88","0","0","0","0","0"
"3002","小宝箱","0","51902","88","0","0","0","0","0"
"3003","小宝箱","0","51907","88","0","0","0","0","0"
"3004","小宝箱","0","51910","88","0","0","0","0","0"
"3005","小宝箱","0","51911","88","0","0","0","0","0"
"3006","小宝箱","0","51912","88","0","0","0","0","0"
"3007","小宝箱","0","51913","88","0","0","0","0","0"
"3008","小宝箱","0","51914","88","0","0","0","0","0"
"3009","混乱之油","0","51921","89","0","0","0","0","0"
"3010","克拉什塔辛","0","52466","89","0","0","0","0","0"
"3011","部落舰船","54929","0","318","259","0","0","0","0"
"3012","联盟舰船","54929","0","317","259","0","0","0","0"
"3013","布赖丹·白墙","0","51922","89","0","0","0","0","0"
"3014","“钢爪”惠特妮·拉姆塞","0","51923","89","0","0","0","0","0"
"3015","小宝箱","0","51927","88","0","0","0","0","0"
"3016","小宝箱","0","51930","88","0","0","0","0","0"
"3017","小宝箱","0","51935","88","0","0","0","0","0"
"3018","小宝箱","0","51938","88","0","0","0","0","0"
"3019","小宝箱","0","51939","88","0","0","0","0","0"
"3020","小宝箱","0","51940","88","0","0","0","0","0"
"3021","小宝箱","0","51941","88","0","0","0","0","0"
"3022","小宝箱","0","51942","88","0","0","0","0","0"
"3023","小宝箱","0","51943","88","0","0","0","0","0"
"3024","小宝箱","0","51944","88","0","0","0","0","0"
"3025","小宝箱","0","51945","88","0","0","0","0","0"
"3026","小宝箱","0","51946","88","0","0","0","0","0"
"3027","被砸烂的婚礼蛋糕","0","51949","89","0","0","0","0","0"
"3028","刃兽王","0","51956","89","0","0","0","0","0"
"3029","飞溅滑油","0","51958","89","0","0","0","0","0"
"3030","老爷矿车宝箱","0","51973","88","1090","30","-30","0","0"
"3031","探测到的艾泽里特","923","0","319","3399","0","0","0","0"
"3032","探测到的艾泽里特","924","0","319","3399","0","0","0","0"
"3033","塞塔里斯之眼","0","0","0","0","0","0","0","0"
"3034","石头傀儡","0","51999","89","32","30","-30","0","0"
"3035","主母莫拉娜","0","52000","89","32","30","-30","0","0"
"3036","枯败巨兽","0","52001","89","32","30","-30","0","0"
"3037","暗影巨像","0","52002","89","32","30","-30","0","0"
"3038","侦察地图","50906","0","429","96","0","0","0","0"
"3039","海洋玻璃","0","0","0","512","0","0","0","0"
"3040","驱虫战甲Mk.II型","0","53612","89","0","30","-30","0","0"
"3041","腐化海豚","0","52121","89","32","30","-30","0","0"
"3042","潮浪啸狼塔加","0","52123","89","32","180","-70","0","0"
"3043","沙牙","0","52125","89","32","30","-30","0","0"
"3044","列王祭坛","0","0","321","64","0","0","0","0"
"3045","铁匠","0","0","322","0","0","0","0","0"
"3046","兵营","0","0","323","64","0","0","0","0"
"3047","车间","0","0","324","64","0","0","0","0"
"3048","烂喉","0","0","89","2","0","0","0","0"
"3049","不安的恐魔","0","0","89","2","0","0","0","0"
"3050","元素法阵勇士","0","0","326","1091","0","0","0","0"
"3051","纽斯泰德勇士","0","0","326","1091","0","0","0","0"
"3052","食肉笞","64013","52296","89","32","30","-30","0","0"
"3053","鸣蟾","0","52303","89","0","0","-50","0","0"
"3054","柯蹄","0","52318","89","0","0","-50","0","0"
"3055","玛尔登斯医生","923","52323","89","32","30","-30","0","0"
"3056","残酷者贾卡拉","924","52324","89","32","30","-30","0","0"
"3057","寒冰镰刀","0","52327","89","0","0","-50","0","0"
"3058","粗心的格林斯考尔","0","52329","89","0","30","-30","0","0"
"3059","飑风","0","52433","89","0","0","-50","0","0"
"3060","丢弃的午餐盒","54991","52326","88","0","30","-30","0","0"
"3061","雕纹木箱","0","52429","88","0","30","-30","0","0"
"3062","阿布辛兹修女","0","52441","89","0","0","-50","0","0"
"3063","天籁女妖代达勒娅","0","52448","89","0","0","-50","0","0"
"3064","旋风之翼","0","52457","89","0","0","-50","0","0"
"3065","“锤拳”海格尔","0","52460","89","0","0","-50","0","0"
"3066","穆卡拉船长","51107","0","88","512","0","0","0","0"
"3067","血腥的欧斯卡","0","52461","89","0","0","-50","0","0"
"3068","强化的破舰者","0","53611","89","0","30","-30","0","0"
"3069","偷猎者赞恩","0","52469","89","0","0","0","0","0"
"3070","UNUSED","0","0","89","0","0","0","0","0"
"3164","学徒卡林","54929","0","428","259","0","0","0","0"
"3165","","0","0","283","578","0","0","0","0"
"3166","","0","0","284","770","0","0","0","0"
"3167","被掩埋的宝箱","62809","52807","91","0","0","0","0","0"
"3169","被掩埋的宝箱","62830","52833","91","0","0","0","0","0"
"3170","被掩埋的宝箱","62839","52836","91","0","0","0","0","0"
"3171","被掩埋的宝箱","62841","52845","91","0","0","0","0","0"
"3172","泥吻米登","0","0","107","0","0","-50","0","0"
"3173","不安全的宝箱","0","52866","88","0","0","0","0","0"
"3174","被遗忘的宝箱","0","52867","88","0","0","0","0","0"
"3175","雕骨宝箱","0","52870","88","0","0","0","0","0"
"3176","亮沙元素","0","0","107","0","0","-50","0","0"
"3177","风险投资公司补给箱","0","52976","88","0","15","-30","0","0"
"3178","被遗忘的宝箱","0","52980","88","0","15","-30","0","0"
"3179","小宝箱","0","52989","88","0","30","-30","0","0"
"3180","失落的吉布尔贡品","0","52992","88","0","30","-30","0","0"
"3181","死木宝箱","0","52994","88","0","30","-30","0","0"
"3182","被风沙掩埋的宝藏","0","53004","88","512","30","-30","0","0"
"3183","雷霆巨怪","0","0","89","1091","0","0","0","0"
"3184","潮涌巨怪","0","0","89","1091","0","0","0","0"
"3185","瘟疫之羽","0","0","89","1091","0","0","0","0"
"3186","狂怒之喙","0","0","89","1091","0","0","0","0"
"3187","啮颅者","0","0","89","1091","0","0","0","0"
"3188","维诺马鲁斯","0","0","89","1091","0","0","0","0"
"3189","约古萨","0","0","89","1091","0","0","0","0"
"3190","枝条领主奥德鲁斯","63761","0","89","32","0","0","0","0"
"3191","监工克里克斯","63778","0","89","32","0","0","0","0"
"3192","约古萨","63797","0","89","32","0","0","0","0"
"3193","狂怒之喙","63790","0","89","32","0","0","0","0"
"3194","燃烧巨怪","63762","0","89","32","0","0","0","0"
"3195","潮涌巨怪","63801","0","89","32","0","0","0","0"
"3196","弗兹鲁克","63769","0","89","32","0","0","0","0"
"3197","瘟疫之羽","63779","0","89","32","0","0","0","0"
"3198","轰鸣的土元素","63791","0","89","32","0","0","0","0"
"3199","啮颅者","63794","0","89","32","0","0","0","0"
"3200","雷霆巨怪","63795","0","89","32","0","0","0","0"
"3201","维诺马鲁斯","63796","0","89","32","0","0","0","0"
"3202","碎骨者穆罗克","63776","0","89","32","0","0","0","0"
"3203","考格雷什","63773","0","89","32","0","0","0","0"
"3204","密斯莱尔的回响","63767","0","89","32","0","0","0","0"
"3205","地占师弗林塔格","63770","0","89","32","0","0","0","0"
"3206","作战三轮摩托","0","0","89","1091","0","0","0","0"
"3207","驭兽者卡玛","63757","0","89","32","0","0","0","0"
"3208","达贝尔·蒙特罗斯","63765","0","89","32","0","0","0","0"
"3209","末日骑士赫尔格里姆","63766","0","89","32","0","0","0","0"
"3210","弗尔伯利","63768","0","89","32","0","0","0","0"
"3211","恐怖幻影","63771","0","89","32","0","0","0","0"
"3212","骑士队长阿尔德林","63772","0","89","32","0","0","0","0"
"3213","考沃克","63774","0","89","32","0","0","0","0"
"3214","猎人魔罗格","63775","0","89","32","0","0","0","0"
"3215","屠戮者尼玛尔","63777","0","89","32","0","0","0","0"
"3216","鲁尔·巨石","63792","0","89","32","0","0","0","0"
"3217","歌唱者","63793","0","89","32","0","0","0","0"
"3218","扎拉斯·枯木","63798","0","89","32","0","0","0","0"
"3219","人质","0","0","89","1091","0","0","0","0"
"3220","被偷走的物品","0","0","89","1091","0","0","0","0"
"3221","收集者寇乔","61338","0","154","0","0","0","0","0"
"3222","托基","61346","0","154","0","0","0","0","0"
"3223","女伯爵莉亚德琳","0","0","430","1123","0","0","0","0"
"3224","洛坎","0","0","431","1123","0","0","0","0"
"3225","伊崔格","0","0","432","1123","0","0","0","0"
"3226","蛛网覆盖的箱子","0","53356","88","0","30","-30","0","0"
"3227","商人的宝箱","0","53357","88","0","30","-30","0","0"
"3228","格雷森·贝尔","0","0","434","66","0","0","0","0"
"3229","符文之缚宝藏","0","53385","88","0","30","-30","0","0"
"3230","符文之缚宝箱","0","53386","88","0","30","-30","0","0"
"3231","符文之缚宝匣","0","53387","88","0","30","-30","0","0"
"3232","一堆木头","63755","0","125","1","0","0","0","0"
"3233","据点","0","0","295","68","0","0","0","0"
"3234","堡垒","0","0","295","68","0","0","0","0"
"3235","军械库","0","0","435","64","0","0","0","0"
"3236","议政厅","0","0","436","64","0","0","0","0"
"3237","要塞","0","0","436","64","0","0","0","0"
"3238","城堡","0","0","436","64","0","0","0","0"
"3239","双毛袜","54929","0","428","259","0","0","0","0"
"3240","灼眼的弗兰基","54929","0","428","259","0","0","0","0"
"3241","吉姆奇·特里克班","54929","0","428","259","0","0","0","0"
"3242","提兹·电容","54929","0","428","259","0","0","0","0"
"3243","小锡","54929","0","428","259","0","0","0","0"
"3244","罗伊斯顿·P·克鲁齐利三世","54929","0","428","259","0","0","0","0"
"3245","“无赖”斯普纳","54929","0","428","259","0","0","0","0"
"3246","艾林·天锤","54929","0","428","259","0","0","0","0"
"3247","布鲁诺德","54929","0","428","259","0","0","0","0"
"3248","长爪","54929","0","428","259","0","0","0","0"
"3249","尤科","54929","0","428","259","0","0","0","0"
"3250","老李","54929","0","428","259","0","0","0","0"
"3251","格瑞格","54929","0","428","259","0","0","0","0"
"3252","制图师维齐奥","54929","0","428","259","0","0","0","0"
"3253","布格勒","54929","0","428","259","0","0","0","0"
"3254","火芯","54929","0","428","259","0","0","0","0"
"3255","水语者戴师","54929","0","428","259","0","0","0","0"
"3256","塞尔文斯特","54929","0","428","259","0","0","0","0"
"3257","脏须","54929","0","428","259","0","0","0","0"
"3258","阿尔万·兽心","54929","0","428","259","0","0","0","0"
"3259","马纳佩","54929","0","428","259","0","0","0","0"
"3260","塔兹安加","54929","0","428","259","0","0","0","0"
"3261","尼佐尼","54929","0","428","259","0","0","0","0"
"3262","兵营","0","0","437","64","0","0","0","0"
"3263","军械库","0","0","438","64","0","0","0","0"
"3264","风暴祭坛","0","0","439","64","0","0","0","0"
"3265","车间","0","0","440","64","0","0","0","0"
"3266","列王祭坛","0","0","441","64","0","0","0","0"
"3267","军械库","0","0","442","64","0","0","0","0"
"3268","兵营","0","0","443","64","0","0","0","0"
"3269","议政厅","0","0","444","64","0","0","0","0"
"3270","车间","0","0","445","64","0","0","0","0"
"3271","苍穹之母","924","53567","89","0","30","-30","0","0"
"3272","书卷贤者诺拉","61350","0","154","0","0","0","0","0"
"3273","泽力塔尔基","0","53624","89","0","30","-30","0","0"
"3274","收集者寇乔","61340","0","154","0","0","0","0","0"
"3275","收集者寇乔","61339","0","154","0","0","0","0","0"
"3276","收集者寇乔","61341","0","154","0","0","0","0","0"
"3277","收集者寇乔","61342","0","154","0","0","0","0","0"
"3278","收集者寇乔","61343","0","154","0","0","0","0","0"
"3279","托基","61345","0","154","0","0","0","0","0"
"3280","托基","61348","0","154","0","0","0","0","0"
"3281","托基","61349","0","154","0","0","0","0","0"
"3282","书卷贤者诺拉","61352","0","154","0","0","0","0","0"
"3283","书卷贤者诺拉","61351","0","154","0","0","0","0","0"
"3284","书卷贤者诺拉","61353","0","154","0","0","0","0","0"
"3285","书卷贤者诺拉","61354","0","154","0","0","0","0","0"
"3286","书卷贤者诺拉","61355","0","154","0","0","0","0","0"
"3287","被遗忘的宝箱","0","53630","88","0","0","0","0","0"
"3288","雕骨宝箱","0","53631","88","0","0","0","0","0"
"3289","兵营","0","0","446","68","0","0","0","0"
"3290","兵营","0","0","447","68","0","0","0","0"
"3291","风暴祭坛","0","0","448","68","0","0","0","0"
"3292","军械库","0","0","449","68","0","0","0","0"
"3293","车间","0","0","450","68","0","0","0","0"
"3294","据点","0","0","451","68","0","0","0","0"
"3295","堡垒","0","0","451","68","0","0","0","0"
"3296","军械库","0","0","452","68","0","0","0","0"
"3297","列王祭坛","0","0","453","68","0","0","0","0"
"3298","车间","0","0","454","68","0","0","0","0"
"3299","城堡","0","0","455","68","0","0","0","0"
"3300","要塞","0","0","455","68","0","0","0","0"
"3301","大厅","0","0","457","64","0","0","0","0"
"3302","奇怪的谷物袋","0","53635","88","0","15","-30","0","0"
"3303","刃兽王","0","51956","459","0","0","0","0","0"
"3304","泉水护卫","54486","49963","88","32","30","-30","0","0"
"3305","奇怪的谷物袋","0","53652","88","0","15","-30","0","0"
"3306","","0","48979","89","0","0","0","0","0"
"3307","巢母阿卡达","0","51762","459","0","0","0","0","0"
"3308","长者祭坛","0","0","476","64","0","0","0","0"
"3309","长者祭坛","0","0","477","64","0","0","0","0"
"3310","长者祭坛","0","0","478","68","0","0","0","0"
"3311","猎手大厅","0","0","479","64","0","0","0","0"
"3312","猎手大厅","0","0","480","64","0","0","0","0"
"3313","猎手大厅","0","0","481","68","0","0","0","0"
"3314","战争古树","0","0","482","64","0","0","0","0"
"3315","战争古树","64640","0","483","64","0","0","0","0"
"3316","战争古树","0","0","484","68","0","0","0","0"
"3317","生命之树","0","0","485","64","0","0","0","0"
"3319","纪元之树","0","0","485","64","0","0","0","0"
"3320","纪元之树","0","0","486","68","0","0","0","0"
"3321","永恒之树","0","0","485","64","0","0","0","0"
"3322","永恒之树","0","0","486","68","0","0","0","0"
"3323","车间","0","0","488","64","0","0","0","0"
"3324","车间","0","0","489","64","0","0","0","0"
"3325","车间","0","0","490","68","0","0","0","0"
"3326","鳞魔","0","0","89","32","0","0","0","0"
"3327","狂羽","0","0","89","32","0","0","0","0"
"3328","影爪","0","0","89","32","0","0","0","0"
"3329","微光之脊","0","0","89","32","0","0","0","0"
"3330","晦角","0","0","89","32","0","0","0","0"
"3331","黑掌","0","0","89","32","0","0","0","0"
"3332","角鹰兽管理员","0","0","434","66","0","0","0","0"
"3333","被遗忘者魔药战车","0","0","272","1091","0","0","0","0"
"3334","投刃车","0","0","278","1091","0","0","0","0"
"3335","生命之树","0","0","486","68","0","0","0","0"
"3336","一堆木头","0","0","125","1","0","0","0","0"
"3337","铁矿车","64649","0","125","1","0","0","0","0"
"3338","矿石箱","64643","0","125","1","0","0","0","0"
"3339","纳迦攻击波次","0","0","326","1091","0","0","0","0"
"3340","大厅","0","0","465","68","0","0","0","0"
"3341","浸水的箱子","0","54131","88","0","0","0","0","0"
"3342","玛维·影歌","65821","0","466","6","0","0","0","0"
"3343","赛拉·月卫","65821","0","468","1026","0","0","0","0"
"3346","守望者的战刃","0","0","105","0","0","0","1","0"
"3350","豺狼人吞噬者","65972","0","89","0","0","0","0","0"
"3351","海德拉斯","65998","0","89","32","0","0","0","0"
"3352","塞克拉鲁斯","65999","0","89","32","0","0","0","0"
"3353","康法格罗斯","66012","0","89","32","0","0","0","0"
"3354","格拉诺克","66013","0","89","32","0","0","0","0"
"3355","缚石者斯拉薇丝","66046","0","89","32","0","0","0","0"
"3356","部落艾泽里特提取器","54929","0","470","3395","0","0","0","0"
"3357","联盟艾泽里特提取器","54929","0","470","3395","0","0","0","0"
"3358","已部署的艾泽里特提取器","54929","0","471","3395","0","0","0","0"
"3359","可部署的艾泽里特提取器","54929","0","470","1283","0","0","0","0"
"3360","瑟拉尔·袭月","67659","54252","89","32","0","0","0","0"
"3361","兔妖重击者","923","0","89","1094","0","0","0","0"
"3362","兔妖重击者","924","0","89","1094","0","0","0","0"
"3363","兹姆卡加","67658","54274","89","32","0","0","0","0"
"3364","斩颅者莫克索","67658","54277","89","32","0","0","0","0"
"3365","埃瑟里克斯·纳拉辛","66188","0","89","32","0","0","0","0"
